          %pt            TT            TS            SS            SS2j            Tot
        6.434    1.21952E-10    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        6.634    6.45650E-11    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        6.833    3.39934E-11    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        7.033    1.78053E-11    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        7.232    9.28146E-12    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        7.432    4.81656E-12    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        7.631    2.48910E-12    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        7.831    1.28130E-12    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        8.030    6.57159E-13    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        8.230    3.35895E-13    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        8.429    1.71135E-13    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        8.629    8.69292E-14    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        8.828    4.40311E-14    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        9.028    2.22430E-14    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        9.227    1.12082E-14    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        9.427    5.63440E-15    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        9.626    2.82610E-15    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
        9.826    1.41451E-15    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       10.025    7.06574E-16    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       10.225    3.52277E-16    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       10.424    1.75320E-16    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       10.624    8.71043E-17    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       10.823    4.32061E-17    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       11.023    2.13985E-17    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       11.222    1.05825E-17    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       11.422    5.22623E-18    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       11.621    2.57760E-18    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       11.821    1.26968E-18    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       12.020    6.24670E-19    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       12.220    3.06979E-19    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       12.419    1.50693E-19    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       12.619    7.38958E-20    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       12.818    3.62004E-20    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       13.018    1.77171E-20    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       13.217    8.66306E-21    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       13.417    4.23224E-21    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       13.616    2.06587E-21    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       13.816    1.00759E-21    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       14.015    4.91057E-22    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       14.215    2.39142E-22    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       14.414    1.16378E-22    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       14.614    5.65960E-23    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       14.813    2.75052E-23    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       15.013    1.33589E-23    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       15.212    6.48422E-24    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       15.412    3.14551E-24    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       15.611    1.52503E-24    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       15.811    7.38974E-25    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       16.010    3.57891E-25    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       16.210    1.73242E-25    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       16.409    8.38189E-26    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       16.609    4.05346E-26    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       16.808    1.95934E-26    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       17.008    9.46683E-27    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       17.207    4.57207E-27    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       17.407    2.20721E-27    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       17.606    1.06512E-27    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       17.806    5.13794E-28    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       18.005    2.47751E-28    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       18.205    1.19422E-28    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       18.404    5.75446E-29    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       18.604    2.77189E-29    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       18.803    1.33476E-29    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       19.003    6.42530E-30    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       19.202    3.09207E-30    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       19.402    1.48756E-30    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       19.601    7.15443E-31    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
       19.801    3.43995E-31    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
